"symptom_ID";"symptom";"code_ID";"category"
2218;"A prominent and persistent period of depressed mood or markedly diminished interest or pleasure in all, or almost all, activities that predominates in the clinical picture.";781;"NULL"
2218;"A prominent and persistent period of depressed mood or markedly diminished interest or pleasure in all, or almost all, activities that predominates in the clinical picture.";783;"NULL"
2220;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";779;"NULL"
2220;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";781;"NULL"
2220;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";783;"NULL"
2221;"There is evidence from the history, physical examination, or laboratory findings that the disturbance is the direct pathophysiological consequence of another medical condition.";779;"NULL"
2281;"A pattern of amphetamine-type substance, cocaine, or other stimulant use leading to clinically significant impairment or distress, as manifested by two to three of the following, occurring within a 12-month period:";2631;"substance"
2281;"A pattern of amphetamine-type substance, cocaine, or other stimulant use leading to clinically significant impairment or distress, as manifested by two to three of the following, occurring within a 12-month period:";2633;"substance"
2283;"A problematic pattern of use of a hydrocarbon-based inhalant substance leading to clinically significant impairment or distress, as manifested by two to three of the following, occurring within a 12-month period:";2550;"substance"
2285;"This category applies to presentations in which symptoms characteristic of a phencyclidine-related disorder that cause clinically significant distress or impairment in social, occupational, or other important areas of functioning predominate but do not meet the full criteria for any specific phencyclidine-related disorder or any of the disorders in the substance-related and addictive disorders diagnostic class.";2284;"substance"
2287;"A problematic pattern of hallucinogen (other than phencyclidine) use leading to clinically significant impairment or distress, as manifested by two to three of the following, occurring within a 12-month period:";2513;"substance"
2288;"A problematic pattern of sedative, hypnotic, or anxiolytic use leading to clinically significant impairment or distress, as manifested by two to three of the following, occurring within a 12-month period:";2448;"substance"
2295;"A problematic pattern of cannabis use leading to clinically significant impairment or distress, as manifested by two to three of the following, occurring within a 12-month period:";2418;"substance"
2297;"A problematic pattern of alcohol use leading to clinically significant impairment or distress, as manifested by two to three of the following, occurring within a 12-month period:";2359;"substance"
2303;"Recurrent failure to resist impulses to steal objects that are not needed for personal use or for their monetary value.";2300;"impulse"
2304;"Increasing sense of tension immediately before committing the theft.";2300;"feeling"
2305;"Pleasure, gratification, or relief at the time of committing the theft.";2300;"feeling"
2306;"The stealing is not committed to express anger or vengeance and is not in response to a delusion or a hallucination.";2300;"hallucination"
2309;"The magnitude of aggressiveness expressed during the recurrent outbursts is grossly out of proportion to the provocation or to any precipitating psychosocial stressors.";2307;"NULL"
2312;"The recurrent aggressive outbursts are not premeditated (i.e., they are impulsive and/or anger-based) and are not committed to achieve some tangible objective (e.g., money, power, intimidation).";2307;"feeling"
2313;"Chronological age is at least 6 years (or equivalent developmental level).";2307;"NULL"
2314;"The recurrent aggressive outbursts cause either marked distress in the individual or impairment in occupational or interpersonal functioning, or are associated with financial or legal consequences.";2307;"impulse"
